"user_id","email","first_name","last_name","age","gender","country","state_province","city","subscription_plan","subscription_start_date","is_active","monthly_spend","primary_device","household_size","created_at"
"user_02210","aaron37@example.com","andrea","sanchez",48,"Other","Canada","Newfoundland and Labrador","West Tamaraville","Basic",2022-08-11,TRUE,21.09,"Laptop",3,2023-05-06
"user_02211","ejohnson@example.net","frank","nelson",55,"Male","USA","Virginia","Youngchester","Standard",2022-08-19,TRUE,1.98,"Gaming Console",4,2024-04-30
"user_02212","fpotter@example.net","paul","harris",22,"Male","USA","New York","Alexandriaport","Premium",2025-04-17,TRUE,15.45,"Mobile",4,2023-12-12
"user_02213","marshcheryl@example.com","joseph","brown",52,"Female","Canada","Alberta","Port Anne","Premium",2023-08-08,TRUE,5.4,"Smart TV",3,2024-01-08
"user_02214","joel21@example.org","william","wallace",37,"Male","USA","Virginia","Port Mercedesland","Standard",2023-07-31,TRUE,18.27,"Desktop",1,2024-05-13
"user_02215","jessicacervantes@example.org","samantha","lawrence",35,"Unknown","Canada","Newfoundland and Labrador","Michaelville","Premium",2023-04-11,TRUE,24.39,"Smart TV",2,2024-03-28
"user_02216","morrisashley@example.net","joshua","roberts",25,"Female","USA","New York","Garciaberg","Standard",2024-05-31,FALSE,39.63,"Desktop",4,2025-05-26
"user_02217","mrogers@example.com","nancy","salazar",42,"Male","Canada","Quebec","Sarahshire","Basic",2024-04-18,TRUE,17.67,"Tablet",1,2024-02-06
"user_02218","hhendricks@example.com","kathryn","chen",47,"Male","USA","Virginia","Joycemouth","Premium+",2023-04-30,TRUE,32.73,"Gaming Console",1,2023-12-15
"user_02219","abruce@example.org","diane","gordon",30,"Female","USA","Ohio","Theresaton","Premium",2023-06-02,TRUE,30.97,"Desktop",3,2024-07-28
"user_02220","carolinemoore@example.net","gina","hickman",29,"Unknown","Canada","Alberta","Lake Stefanie","Standard",2023-08-26,TRUE,19.45,"Gaming Console",1,2024-02-20
"user_02221","paul05@example.net","emily","coleman",21,"Unknown","USA","Washington","South Scottborough","Basic",2023-01-29,TRUE,23.91,"Desktop",6,2024-03-31
"user_02222","hendrixemily@example.com","troy","hubbard",33,"Female","Canada","Ontario","Jamesfurt","Basic",2024-06-09,TRUE,3.76,"Laptop",2,2023-01-05
"user_02223","arthur70@example.com","lauren","ortiz",46,"Male","USA","New Jersey","Whiteberg","Standard",2023-07-16,TRUE,8.88,"Mobile",2,2024-03-30
"user_02224","timothyblackburn@example.com","shannon","rodriguez",39,"Female","USA","Michigan","Christopherfort","Premium",2024-01-09,FALSE,23.14,"Tablet",1,2025-03-14
"user_02225","ashleypoole@example.net","alyssa","russell",49,"Other","Canada","Saskatchewan","Port Ronald","Standard",2023-11-09,TRUE,8.36,"Desktop",1,2023-03-09
"user_02226","arogers@example.org","thomas","forbes",33,"Male","USA","Washington","Shanebury","Basic",2023-06-16,FALSE,4.2,"Laptop",1,2023-07-18
"user_02227","imccullough@example.com","kelly","murphy",29,"Male","USA","Massachusetts","Lake Ambermouth","Standard",2024-03-03,FALSE,8,"Mobile",7,2023-03-22
"user_02228","katelyn72@example.org","eric","smith",26,"Male","USA","Illinois","West Brianmouth","Premium",2024-04-28,FALSE,5.45,"Desktop",3,2023-10-22
"user_02229","pattersonerin@example.org","matthew","soto",32,"Unknown","USA","Ohio","East Deborahtown","Standard",2023-11-27,FALSE,3.11,"Tablet",3,2022-09-21
"user_02230","matthew40@example.net","david","johnson",60,"Male","USA","Washington","Collinsport","Standard",2023-07-31,TRUE,42.395,"Desktop",3,2024-10-20
"user_02231","kristinalong@example.net","richard","taylor",37,"Female","USA","Florida","Michaelhaven","Standard",2024-01-15,TRUE,4.18,"Smart TV",2,2023-04-18
"user_02232","monica24@example.com","richard","lambert",21,"Female","Canada","Ontario","Lake Austinstad","Premium",2024-05-11,TRUE,22.36,"Gaming Console",1,2023-05-29
"user_02233","uchen@example.org","alejandro","rodriguez",25,"Male","USA","Tennessee","New Bethanymouth","Premium",2022-10-21,TRUE,3.93,"Tablet",6,2025-06-11
"user_02234","imontes@example.net","jeffrey","hall",16,"Unknown","USA","North Carolina","Morrisonburgh","Basic",2023-09-05,TRUE,4.1,"Desktop",2,2023-09-24
"user_02235","sara62@example.com","jesse","cline",48,"Female","Canada","Prince Edward Island","Rodriguezmouth","Premium",2024-05-13,TRUE,9.81,"Smart TV",1,2023-10-09
"user_02236","sarah94@example.com","michael","mccoy",17,"Female","USA","Illinois","South Rebeccabury","Premium",2024-11-10,FALSE,29.95,"Tablet",5,2022-11-14
"user_02237","englishgerald@example.org","mary","west",41,"Female","Canada","Manitoba","Benjaminview","Premium",2024-11-18,TRUE,22.04,"Laptop",1,2023-02-22
"user_02238","tanya82@example.net","joanna","chandler",40,"Male","Canada","Nova Scotia","Christophershire","Standard",2025-02-02,FALSE,31.94,"Laptop",7,2024-04-05
"user_02239","ipoole@example.org","lisa","wallace",17,"Male","Canada","Prince Edward Island","Jillport","Standard",2025-01-13,FALSE,7.37,"Gaming Console",4,2022-08-05
"user_02240","donna14@example.com","megan","smith",25,"Male","USA","New Jersey","Bensonborough","Premium",2023-02-27,TRUE,8.87,"Smart TV",3,2023-07-25
"user_02241","mmiller@example.org","jennifer","clark",32,"Male","Canada","Prince Edward Island","Port Haileystad","Standard",2025-02-10,FALSE,42.395,"Gaming Console",5,2023-05-29
"user_02242","kendra75@example.org","richard","dixon",22,"Female","Canada","Newfoundland and Labrador","Lake Alexander","Standard",2023-12-31,TRUE,11.45,"Smart TV",3,2023-10-05
"user_02243","antonio29@example.org","alyssa","quinn",36,"Female","Canada","Prince Edward Island","South Terry","Standard",2023-04-30,TRUE,27.83,"Laptop",5,2025-03-22
"user_02244","uwest@example.com","kelly","buck",64,"Male","Canada","Manitoba","Kathrynside","Premium",2024-07-03,TRUE,10.62,"Desktop",2,2024-11-04
"user_02245","joseph93@example.org","robert","walsh",37,"Male","USA","Texas","Port Maria","Premium",2023-10-24,TRUE,19.15,"Smart TV",2,2024-09-18
"user_02246","jerry67@example.net","kathryn","lee",37,"Female","USA","New Jersey","Lake Jenniferborough","Standard",2024-01-14,TRUE,13.32,"Mobile",1,2023-08-12
"user_02247","hermanangela@example.net","jaime","pena",41,"Other","Canada","Prince Edward Island","North Raymondview","Standard",2023-01-21,TRUE,42.395,"Laptop",3,2022-12-29
"user_02248","savagejeffrey@example.net","stephanie","rodriguez",33,"Female","USA","Texas","New Timothy","Premium",2023-08-30,TRUE,10.26,"Laptop",2,2023-05-15
"user_02249","bethany10@example.net","kimberly","porter",20,"Male","Canada","New Brunswick","Lake Norman","Premium+",2023-06-15,TRUE,24.39,"Gaming Console",1,2025-06-09
"user_02250","lisacollins@example.com","duane","garcia",49,"Male","USA","Pennsylvania","Nixonville","Premium",2023-08-06,TRUE,4.91,"Laptop",2,2022-12-18
"user_02251","antonio57@example.net","sandra","foster",44,"Male","USA","Tennessee","New Yolandafort","Standard",2023-02-19,TRUE,5.14,"Desktop",4,2024-03-06
"user_02252","brandon83@example.com","kathryn","wilson",36,"Unknown","USA","Michigan","Mckayfort","Premium+",2022-09-30,TRUE,15.86,"Mobile",2,2022-11-01
"user_02253","bethlee@example.org","anthony","peterson",45,"Female","Canada","British Columbia","South Laura","Standard",2022-08-09,TRUE,28.7,"Tablet",4,2025-07-17
"user_02254","umitchell@example.net","cindy","brown",35,"Male","USA","Florida","Perezville","Premium",2025-05-27,TRUE,40.28,"Gaming Console",3,2024-05-17
"user_02255","derekchavez@example.net","tamara","scott",17,"Female","Canada","Alberta","Brittanybury","Premium",2024-01-20,TRUE,6.03,"Tablet",4,2023-06-18
"user_02256","xcobb@example.net","shawn","brown",39,"Female","USA","Illinois","Karenborough","Premium",2023-10-26,TRUE,16.44,"Smart TV",5,2024-01-08
"user_02257","tiffany50@example.com","amy","ward",28,"Female","USA","North Carolina","Adkinston","Standard",2024-10-11,TRUE,32.48,"Gaming Console",3,2023-12-02
"user_02258","mccoychristian@example.org","victoria","campbell",36,"Male","Canada","New Brunswick","North Linda","Premium",2024-08-08,FALSE,3.07,"Mobile",2,2023-05-20
"user_02259","millerrichard@example.org","vanessa","murphy",32,"Male","Canada","Manitoba","Jacksonburgh","Standard",2022-09-30,TRUE,8.76,"Laptop",4,2022-10-26
"user_02260","david66@example.org","daryl","carter",40,"Male","USA","Georgia","North Alan","Premium",2022-11-03,TRUE,23.76,"Desktop",7,2022-12-13
"user_02261","steven40@example.com","cassandra","johnson",62,"Female","USA","Florida","North Mckenziemouth","Premium+",2024-11-24,TRUE,14.6,"Tablet",5,2024-07-01
"user_02262","xcuevas@example.net","christopher","allen",48,"Female","Canada","New Brunswick","Danieltown","Standard",2024-09-12,TRUE,29.23,"Laptop",2,2024-01-09
"user_02263","sandersmark@example.com","gary","rasmussen",35,"Female","USA","Pennsylvania","Alexanderport","Standard",2024-07-30,TRUE,9.32,"Tablet",4,2023-09-09
"user_02264","jrogers@example.org","michelle","benson",5,"Male","USA","Michigan","South Traci","Standard",2024-03-01,TRUE,7.06,"Gaming Console",3,2023-10-16
"user_02265","woodsdaniel@example.org","carl","cummings",43,"Female","Canada","British Columbia","West Jacqueline","Standard",2025-07-26,TRUE,5.62,"Desktop",1,2025-06-26
"user_02266","charleschambers@example.org","charles","huang",36,"Female","Canada","Alberta","New Patriciatown","Premium+",2023-10-16,TRUE,12.96,"Desktop",3,2023-07-09
"user_02267","danielsthomas@example.org","jonathan","banks",20,"Male","USA","Massachusetts","Powellland","Standard",2022-09-02,TRUE,11.5,"Desktop",3,2023-03-17
"user_02268","garciadavid@example.org","mercedes","gibson",45,"Female","USA","New Jersey","West Theodore","Basic",2023-08-28,FALSE,38.92,"Smart TV",3,2023-05-14
"user_02269","hudsonelizabeth@example.net","kelly","harrington",35,"Male","USA","New York","Tranberg","Basic",2022-10-23,TRUE,24.67,"Smart TV",1,2025-03-13
"user_02270","kathryn24@example.net","mary","johns",49,"Female","USA","North Carolina","Nataliefurt","Standard",2023-01-07,TRUE,18.56,"Smart TV",3,2022-12-20
"user_02271","skline@example.org","laura","knapp",16,"Female","USA","Wisconsin","Brownhaven","Premium",2022-11-17,TRUE,27.11,"Tablet",2,2024-06-05
"user_02272","samantha66@example.com","calvin","mitchell",34,"Female","USA","New Jersey","Jacobbury","Premium+",2025-06-04,TRUE,12.89,"Tablet",1,2024-04-30
"user_02273","jordankimberly@example.net","dale","alvarez",53,"Male","USA","Washington","Lake Emily","Standard",2024-10-24,TRUE,32.8,"Desktop",4,2024-06-26
"user_02274","rdaniels@example.org","amanda","chavez",35,"Male","Canada","Newfoundland and Labrador","North Angelahaven","Standard",2025-07-15,TRUE,21.98,"Gaming Console",1,2022-11-27
"user_02275","danielle74@example.com","john","watson",40,"Other","USA","Ohio","South Katherine","Basic",2022-09-08,TRUE,14.78,"Desktop",1,2024-02-04
"user_02276","marycox@example.org","elizabeth","robles",31,"Female","USA","California","West Tonyashire","Premium",2024-01-03,TRUE,10.02,"Laptop",1,2025-04-28
"user_02277","christine89@example.net","joseph","rojas",43,"Other","USA","Maryland","New Andrew","Standard",2022-09-06,TRUE,4.82,"Desktop",2,2024-01-14
"user_02278","schmidtsergio@example.org","raymond","sanders",32,"Male","Canada","Nova Scotia","West Chase","Standard",2022-11-09,TRUE,15.53,"Smart TV",3,2025-03-04
"user_02279","fthompson@example.net","william","long",48,"Male","USA","Virginia","Port Davidville","Standard",2025-05-24,TRUE,15.09,"Mobile",4,2024-05-24
"user_02280","jasonsosa@example.org","peter","taylor",44,"Male","USA","Wisconsin","New Melissa","Standard",2022-12-15,TRUE,9.94,"Gaming Console",2,2024-08-27
"user_02281","christopher42@example.com","jacob","stewart",32,"Female","Canada","Manitoba","Lake Tracy","Standard",2023-02-15,TRUE,17.89,"Tablet",6,2024-08-13
"user_02282","alexanderking@example.org","brittney","green",40,"Male","USA","Tennessee","Jonesport","Standard",2023-08-12,TRUE,29.35,"Gaming Console",2,2025-07-29
"user_02283","jeremy09@example.com","hannah","snyder",46,"Female","Canada","Manitoba","Phillipsburgh","Premium",2023-03-21,TRUE,5.32,"Tablet",2,2023-12-13
"user_02284","hendersonerin@example.org","brandy","allen",33,"Female","Canada","British Columbia","Lake Pamelaland","Basic",2024-07-20,TRUE,9.22,"Mobile",4,2022-11-28
"user_02285","jacob02@example.com","terri","blevins",37,"Male","USA","Tennessee","East Jasonberg","Standard",2023-04-09,TRUE,15.72,"Laptop",3,2025-04-22
"user_02286","alexandramorris@example.net","brian","clark",39,"Female","Canada","Saskatchewan","South Alexander","Standard",2024-04-08,TRUE,8.48,"Smart TV",1,2025-06-18
"user_02287","hwilliamson@example.org","roger","taylor",38,"Male","USA","Missouri","New Wendyborough","Basic",2022-10-15,TRUE,7.45,"Tablet",2,2024-06-17
"user_02288","tkirby@example.com","amber","wallace",46,"Male","USA","North Carolina","Barronbury","Basic",2022-11-14,TRUE,30.95,"Tablet",1,2023-12-04
"user_02289","randall45@example.com","anthony","khan",25,"Unknown","USA","New York","West Robinstad","Premium+",2024-07-14,TRUE,14.96,"Smart TV",1,2025-02-23
"user_02290","estradakimberly@example.org","annette","holmes",56,"Male","USA","Washington","Port Sarahside","Premium+",2024-01-23,TRUE,0.15,"Mobile",3,2025-06-21
"user_02291","jeffrey15@example.com","craig","robinson",34,"Female","USA","Michigan","Ingramfurt","Standard",2023-11-01,TRUE,26.25,"Desktop",1,2022-10-08
"user_02292","kathyhall@example.org","jennifer","duarte",24,"Male","USA","Washington","Juliatown","Premium",2024-01-21,FALSE,9.96,"Gaming Console",3,2025-02-09
"user_02293","halltrevor@example.org","alan","tucker",30,"Male","Canada","Manitoba","South Connorside","Standard",2025-03-22,TRUE,1.87,"Mobile",2,2023-06-13
"user_02294","brandonthomas@example.org","ian","cole",42,"Unknown","Canada","New Brunswick","West Ryan","Premium",2025-05-19,TRUE,30.71,"Tablet",2,2023-01-11
"user_02295","saunderssierra@example.org","matthew","cruz",23,"Female","Canada","Manitoba","East Andrewmouth","Premium",2025-04-21,TRUE,9.04,"Gaming Console",3,2024-06-13
"user_02296","boonelee@example.net","alex","carroll",25,"Male","Canada","Nova Scotia","Joshuachester","Premium",2025-06-09,FALSE,10.26,"Laptop",4,2025-08-01
"user_02297","lbaker@example.org","jorge","strong",50,"Unknown","USA","Texas","Robertview","Basic",2024-04-11,TRUE,21.36,"Tablet",1,2022-09-25
"user_02298","mlindsey@example.net","austin","jones",9,"Unknown","USA","Pennsylvania","West Morganstad","Premium+",2023-09-30,TRUE,9.66,"Desktop",4,2022-08-24
"user_02299","krista46@example.com","april","cherry",27,"Female","Canada","Quebec","West Benjaminport","Premium",2023-05-08,FALSE,12.85,"Smart TV",1,2023-05-06
"user_02300","nrice@example.com","michael","sullivan",18,"Other","USA","Tennessee","Port Julian","Basic",2022-12-27,TRUE,4.85,"Mobile",6,2023-11-08
"user_02301","alyssahorton@example.net","joanna","huerta",39,"Male","USA","Virginia","Lake Patricia","Premium+",2023-08-23,TRUE,1.22,"Mobile",2,2022-10-07
"user_02302","ashlee90@example.com","daniel","gonzales",35,"Female","USA","Pennsylvania","Scottchester","Standard",2024-01-11,TRUE,23.2,"Desktop",1,2025-02-26
"user_02303","loriwhitaker@example.org","hannah","frank",34,"Female","USA","Massachusetts","North Brandy","Basic",2024-01-01,TRUE,7.07,"Smart TV",5,2023-09-03
"user_02304","gutierrezjonathan@example.com","noah","campbell",44,"Male","USA","Maryland","Felicialand","Premium",2023-02-21,TRUE,35.21,"Mobile",1,2025-03-09
"user_02305","rchen@example.net","katrina","norman",50,"Male","USA","Maryland","Tiffanyland","Basic",2025-05-01,TRUE,16.73,"Smart TV",1,2025-07-02
"user_02306","smallautumn@example.com","matthew","prince",44,"Male","USA","Maryland","Lake Kaitlyn","Premium+",2024-04-06,TRUE,7.74,"Laptop",5,2024-11-03
"user_02307","rwade@example.com","leah","schaefer",57,"Male","USA","California","West Johnberg","Premium",2022-12-02,TRUE,21.69,"Mobile",4,2025-02-24
"user_02308","hendersonmelanie@example.net","kristopher","roman",37,"Male","USA","Texas","Bensonfurt","Basic",2024-08-29,FALSE,27.42,"Desktop",6,2024-05-08
"user_02309","frank42@example.com","daniel","hancock",34,"Other","USA","North Carolina","New Laurachester","Standard",2023-07-17,FALSE,3.79,"Desktop",2,2022-08-31
"user_02310","ngross@example.net","todd","foley",40,"Other","Canada","Manitoba","Churchville","Basic",2022-09-08,TRUE,7.77,"Tablet",5,2025-02-14
"user_02311","taylormichael@example.net","heidi","richardson",42,"Other","USA","California","Christineton","Premium",2023-12-17,FALSE,35.54,"Laptop",1,2022-12-25
"user_02312","tracydodson@example.com","michael","mckinney",42,"Female","USA","Massachusetts","Dunlapchester","Standard",2023-04-24,TRUE,35.68,"Gaming Console",5,2024-08-27
"user_02313","ericksontonya@example.org","stephanie","jennings",56,"Female","USA","Maryland","Mcfarlandfort","Premium",2024-03-02,TRUE,25.64,"Desktop",4,2024-01-05
"user_02314","tbrown@example.net","mckenzie","moss",25,"Male","Canada","British Columbia","Johnsonchester","Standard",2025-01-06,TRUE,5.7,"Tablet",2,2024-12-13
"user_02315","tgraham@example.com","darlene","gonzalez",39,"Male","Canada","Ontario","North Susanfurt","Standard",2023-11-18,TRUE,23.65,"Desktop",5,2024-01-09
"user_02316","donald71@example.com","anne","willis",35,"Female","USA","Georgia","Lake Ronnie","Standard",2022-08-25,TRUE,33.18,"Smart TV",4,2024-12-29
"user_02317","maxgarcia@example.net","michael","moreno",37,"Female","USA","New Jersey","East Brian","Basic",2022-08-25,TRUE,5.75,"Smart TV",6,2023-03-06
"user_02318","thomasstacey@example.com","jesse","andrews",36,"Male","USA","Washington","Cindyville","Premium",2022-11-08,FALSE,8.62,"Laptop",1,2024-08-09
"user_02319","wilsonheather@example.net","robert","williams",40,"Female","USA","Illinois","New Ericmouth","Basic",2023-05-17,TRUE,1.17,"Smart TV",7,2024-05-10
"user_02320","valdezanthony@example.org","anna","haney",33,"Male","Canada","Ontario","Fraziershire","Premium",2023-01-17,TRUE,5.96,"Mobile",3,2025-01-25
"user_02321","rhoward@example.net","olivia","cruz",24,"Male","USA","California","Allenside","Standard",2022-09-29,TRUE,26.69,"Gaming Console",3,2022-08-13
"user_02322","iwells@example.net","wendy","cervantes",35,"Male","USA","Wisconsin","West Brandon","Premium",2023-08-23,FALSE,6.63,"Gaming Console",7,2023-11-11
"user_02323","michelle48@example.org","douglas","farmer",39,"Unknown","USA","Michigan","Lake William","Premium+",2025-03-02,FALSE,32.79,"Laptop",2,2024-12-28
